"Nectar Plant Species",0-10m,10-20m,20-30m,30-40m,40-50m,50-60m,60-70m,70-80m,80-90m,90-100m
"common milkweed ramet",0,0,3,11,7,5,0,1,0,0
"swamp milkweed ramet",0,0,0,0,0,0,0,0,0,0
"butterfly milkweed ramet",0,0,0,0,0,0,0,0,0,0
"hawkweed",150,185,25,0,0,23,0,0,0,0
"partridge pea",0,2,3,3,0,0,0,0,1,3
"common dandelion",0,0,1,1,0,0,0,0,0,0
"black eyed susan",0,0,0,1,7,9,5,1,0,0
"canada thistle",0,0,0,0,0,0,0,0,0,3
