Nectar Plant Species,0-10m,10-20m,20-30m,30-40m,40-50m,50-60m,60-70m,70-80m,80-90m,90-100m
common milkweed ramet,0,2,0,0,0,0,1,1,0,2
swamp milkweed ramet,0,0,0,0,0,0,0,0,0,0
butterfly milkweed ramet,0,0,0,0,0,0,0,0,0,0
birdsfoot trefoil,2,0,0,3,0,0,0,0,0,0
common yarrow,14,0,0,0,0,0,0,0,0,0
golden alexanders,0,8,8,5,6,12,15,6,7,9
foxglove beardtongue,0,0,12,1,5,4,0,0,0,1
red clover,0,0,3,1,0,1,0,0,0,0
yellow sweet clover,0,0,0,4,16,2,0,0,0,0
