Nectar Plant Species,0-10m,10-20m,20-30m,30-40m,40-50m,50-60m,60-70m,70-80m,80-90m,90-100m
common milkweed ramet,8,12,8,2,9,2,6,2,NA,NA
swamp milkweed ramet,0,0,0,0,0,0,0,0,NA,NA
butterfly milkweed ramet,0,0,0,0,0,0,0,0,NA,NA
yellow coneflower,55,61,111,69,220,112,62,75,NA,NA
ox eye sunflower,6,20,6,24,4,20,22,55,NA,NA
new england aster,0,0,0,0,0,0,22,0,NA,NA
sawtooth sunflower,0,0,0,0,0,0,2,0,NA,NA
ironweed,0,0,0,0,0,0,0,20,NA,NA
