"Nectar Plant Species",0-10m,10-20m,20-30m,30-40m,40-50m,50-60m,60-70m,70-80m,80-90m,90-100m
"common milkweed ramet",0,0,0,0,0,0,0,3,0,0
"swamp milkweed ramet",0,0,0,0,0,0,0,0,0,0
"butterfly milkweed ramet",0,0,0,0,0,0,0,0,0,0
"foxglove beardtongue",40,65,125,149,120,0,10,50,60,0
"golden alexanders",2,49,28,0,0,32,43,25,13,10
"red clover",55,0,10,3,11,1,15,38,0,20
"white clover",100,133,0,65,25,15,25,55,30,15
"common dandelion",4,1,1,3,2,1,2,0,2,0
"alfalfa",0,0,17,23,0,13,0,14,70,45
