"section",csg,wsg,forbs,milkweed,common_ramet,swamp_ramet,butterfly_ramet,woody_species,bare_ground,leaf_litter,litter_depth
"0m",16,0,86,0,0,0,0,0,38,63,1.0
"10m",0,3,98,3,1,1,0,0,38,63,0.5
"20m",0,3,86,0,0,0,0,0,63,38,0.5
"30m",0,3,98,0,0,0,0,0,86,16,0.25
"40m",3,16,63,1,1,0,0,0,63,3,0.25
"50m",16,3,86,0,0,0,0,0,63,38,0.5
"60m",0,0,86,0,0,0,0,0,86,16,0.25
