"section",csg,wsg,forbs,milkweed,woody_species,bare_ground,leaf_litter,litter_depth
"0m",86,0,16,0,0,16,86,2
"10m",63,0,16,0,0,38,38,1
"20m",86,0,16,0,0,38,38,1
"30m",86,0,16,0,0,38,38,1
"40m",63,0,16,0,0,38,63,1
"50m",86,0,16,0,0,16,63,1
