Nectar Plant Species,0-10m,10-20m,20-30m,30-40m,40-50m,50-60m,60-70m,70-80m,80-90m,90-100m
common milkweed ramet,7,1,0,6,5,0,0,6,4,0
swamp milkweed ramet,0,0,0,0,0,0,0,0,0,0
butterfly milkweed ramet,0,0,0,0,0,0,0,0,0,0
wild bergamot,123,10,48,127,114,85,170,125,80,5
ox eye sunflower,0,0,4,0,4,0,0,0,2,0
canada thistle,0,0,0,0,15,15,230,300,90,10
morning glory,0,0,0,0,0,4,0,0,0,0
yellow sweet clover,0,0,0,0,0,0,20,0,0,0
