"section",csg,wsg,forbs,milkweed,woody_species,bare_ground,leaf_litter,litter_depth
"0m",98,0,3,0,0,16,86,1
"10m",98,0,16,0,0,16,63,1
"20m",98,0,3,0,0,16,38,1.5
"30m",98,0,16,0,0,16,38,1
"40m",98,0,16,0,0,16,38,1
"50m",98,16,3,0,0,3,86,1
"60m",98,0,16,0,16,16,38,1
"70m",98,0,16,0,0,38,63,1
"80m",98,0,3,0,0,38,38,1
"90m",98,0,16,0,0,1,86,2
