"section",csg,wsg,forbs,milkweed,common_ramet,swamp_ramet,butterfly_ramet,woody_species,bare_ground,leaf_litter,litter_depth
"0m",0,0,86,0,0,0,0,0,63,16,.25
"10m",16,0,86,0,0,0,0,0,86,3,.25
"20m",3,0,98,0,0,0,0,0,86,3,.25
