"section",csg,wsg,forbs,milkweed,common_ramet,swamp_ramet,butterfly_ramet,woody_species,bare_ground,leaf_litter,litter_depth
"0m",0,0,16,0,0,0,0,0,63,63,0.5
"10m",0,1,38,3,3,0,0,0,16,86,0.5
"20m",0,3,38,0,0,0,0,0,16,86,0.5
"30m",0,0,38,0,0,0,0,0,16,86,1
"40m",0,0,16,0,0,0,0,0,86,16,1
