"section",csg,wsg,forbs,milkweed,woody_species,bare_ground,leaf_litter,litter_depth
"0m",0,0,98,0,0,1,86,.5
"10m",3,0,98,0,0,38,16,.5
"20m",16,0,86,0,0,38,16,.5
"30m",98,0,16,0,0,3,63,4
"40m",63,0,63,0,0,16,63,1.5
