Nectar Plant Species,0-10m,10-20m,20-30m,30-40m,40-50m,50-60m,60-70m,70-80m,80-90m,90-100m
common milkweed ramet,0,0,0,2,1,0,0,0,0,0
swamp milkweed ramet,0,0,0,0,0,0,0,0,0,0
butterfly milkweed ramet,0,1,0,0,0,0,0,0,0,0
wild bergamot,260,90,65,105,165,195,260,210,190,120
yellow coneflower,5,17,31,45,36,7,17,40,50,20
ox eye sunflower,1,6,10,6,5,10,2,14,6,5
red clover,10,0,1,0,0,0,1,0,0,6
alfalfa,0,10,0,0,0,0,4,0,0,10
wild parsnip,0,0,0,1,0,1,0,0,0,0
canada thistle,0,0,0,0,4,0,0,0,0,0
