"section",csg,wsg,forbs,milkweed,woody_species,bare_ground,leaf_litter,litter_depth
"0m",98,0,0,0,0,1,98,3
"10m",98,0,0,0,0,1,98,7
"20m",98,0,0,0,0,0,98,2
"30m",98,16,0,0,0,0,98,3
"40m",38,38,0,0,0,0,98,5
"50m",38,16,0,0,0,3,98,3
"60m",38,38,0,0,0,0,98,3
"70m",38,3,0,0,0,1,86,1
"80m",38,38,0,0,0,1,98,3
"90m",38,16,1,0,0,16,86,1.5
