"Nectar Plant Species",0-10m,10-20m,20-30m,30-40m,40-50m,50-60m,60-70m,70-80m,80-90m,90-100m
"common milkweed ramet",0,1,0,1,6,3,0,1,0,6
"swamp milkweed ramet",0,0,0,0,0,0,0,0,0,0
"butterfly milkweed ramet",0,0,0,0,0,0,0,0,0,0
"wild parsnip",3,0,0,0,26,0,0,0,0,0
"black medic",0,4,0,0,0,0,0,0,0,0
"common dandelion",0,0,2,0,0,0,0,2,1,0
"canada thistle",0,0,0,0,1,16,0,0,2,8
"alfalfa",0,0,0,0,0,0,0,0,29,0
