"section",csg,wsg,forbs,milkweed,woody_species,bare_ground,leaf_litter,litter_depth
"0m",86,0,16,0,0,0,63,.5
"10m",38,0,63,0,0,1,3,.5
"20m",86,0,16,0,0,0,38,.5
"30m",86,0,3,0,0,1,3,.5
"40m",86,0,16,0,0,16,16,1
"50m",98,0,3,0,0,1,16,2
"60m",63,0,36,0,0,3,16,.5
"70m",86,0,16,0,0,3,16,2
