"section",csg,wsg,forbs,milkweed,common_ramet,swamp_ramet,butterfly_ramet,woody_species,bare_ground,leaf_litter,litter_depth
"0m",38,0,1,0,0,0,0,0,16,63,0.5
"10m",38,0,1,0,0,0,0,0,16,63,1
"20m",63,0,0,0,0,0,0,0,38,38,0.25
"30m",16,0,16,0,0,0,0,0,3,86,0.25
"40m",38,0,16,0,0,0,0,0,16,86,0.25
"50m",38,0,16,0,0,0,0,0,3,98,3
"60m",38,0,1,0,0,0,0,0,1,98,3
"70m",38,0,16,16,0,0,0,0,1,98,1
