Nectar Plant Species,0-10m,10-20m,20-30m,30-40m,40-50m,50-60m,60-70m,70-80m,80-90m,90-100m
common milkweed ramet,6,0,10,2,0,1,0,0,0,0
swamp milkweed ramet,0,0,0,0,0,0,0,0,0,0
butterfly milkweed ramet,0,0,0,0,0,0,0,0,0,0
canada thistle,0,0,30,10,1,0,1,0,0,10
curly dock,0,0,0,1,0,8,3,0,0,0
foxglove beardtongue,6,2,3,2,0,2,0,0,0,0
honey suckle,4,0,15,7,5,0,9,3,3,0
mulberry,0,0,0,0,0,0,0,0,1,0
wild parsnip,21,4,1,8,3,1,4,3,0,0
