"section",csg,wsg,forbs,milkweed,common_ramet,swamp_ramet,butterfly_ramet,woody_species,bare_ground,leaf_litter,litter_depth
"0m",16,1,63,0,0,0,0,0,16,16,1
"10m",63,1,38,0,0,0,0,0,16,16,0.5
"20m",86,1,3,0,0,0,0,0,16,16,0.25
"30m",38,1,63,0,0,0,0,0,3,16,0.5
"40m",3,1,86,0,0,0,0,0,16,16,0.25
