Nectar Plant Species,0-10m,10-20m,20-30m,30-40m,40-50m,50-60m,60-70m,70-80m,80-90m,90-100m
common milkweed ramet,17,1,6,7,9,7,3,7,0,0
swamp milkweed ramet,0,0,0,0,0,0,0,0,0,0
butterfly milkweed ramet,0,0,0,0,0,0,0,0,0,0
ox eye sunflower,29,18,6,5,30,1,5,15,14,0
yellow coneflower,36,52,34,53,45,51,30,28,11,0
black eyed susan,0,1,0,0,0,0,0,0,0,0
common evening primrose,0,0,0,1,0,0,0,0,0,0
queen annes lace,0,0,0,0,0,29,3,0,0,0
canada goldenrod,0,0,0,0,0,0,0,10,0,0
