Nectar Plant Species,0-10m,10-20m,20-30m,30-40m,40-50m,50-60m,60-70m,70-80m,80-90m,90-100m
common milkweed ramet,0,0,0,0,2,0,0,0,0,10
swamp milkweed ramet,0,0,0,0,0,0,0,0,0,0
butterfly milkweed ramet,0,0,0,0,0,0,0,0,0,0
canada goldenrod,46,33,0,0,0,0,0,0,0,0
yellow coneflower,23,8,3,15,57,14,53,83,80,42
ox eye sunflower,0,4,7,7,0,25,29,38,0,0
prickly lettuce,0,0,0,18,84,0,58,350,60,205
