"section",csg,wsg,forbs,milkweed,common_ramet,swamp_ramet,butterfly_ramet,woody_species,bare_ground,leaf_litter,litter_depth
"0m",16,0,98,0,0,0,0,0,16,16,0.5
"10m",16,0,98,0,0,0,0,0,16,38,1
"20m",3,0,98,0,0,0,0,0,3,38,0.5
"30m",16,0,38,0,0,0,0,0,86,3,1
"40m",0,0,98,0,0,0,0,0,3,38,0.5
"50m",0,0,98,0,0,0,0,0,3,38,0.5
"60m",0,0,98,0,0,0,0,0,3,38,1
"70m",3,0,98,0,0,0,0,0,3,38,0.5
