"section",csg,wsg,forbs,milkweed,woody_species,bare_ground,leaf_litter,litter_depth
"0m",86,0,16,0,0,16,63,1
"10m",86,0,16,0,0,3,86,3
"20m",86,0,0,0,0,3,86,2
"30m",86,0,0,0,0,3,86,1
"40m",98,0,0,0,0,3,86,2
