Nectar Plant Species,0-10m,10-20m,20-30m,30-40m,40-50m,50-60m,60-70m,70-80m,80-90m,90-100m
common milkweed ramet,5,5,2,2,0,0,1,0,NA,NA
swamp milkweed ramet,0,0,0,0,0,0,0,0,NA,NA
butterfly milkweed ramet,0,0,0,0,0,0,0,0,NA,NA
wild bergamot,110,800,650,350,120,270,170,60,NA,NA
yellow coneflower,35,30,50,10,130,85,60,30,NA,NA
alfalfa,50,0,0,0,0,0,0,0,NA,NA
ox eye sunflower,30,10,5,70,5,5,50,10,NA,NA
canada thistle,0,10,0,0,150,150,250,120,NA,NA
morning glory,0,0,0,0,5,0,0,0,NA,NA
