"Nectar Plant Species",0-10m,10-20m,20-30m,30-40m,40-50m,50-60m,60-70m,70-80m,80-90m,90-100m
"common milkweed ramet",0,0,0,0,0,0,0,0,0,0
"swamp milkweed ramet",0,0,0,0,0,0,0,0,0,0
"butterfly milkweed ramet",0,0,0,0,0,0,0,0,0,0
"white clover",270,290,270,111,210,270,620,380,280,330
"foxglove beardtongue",16,0,0,0,26,0,0,17,0,34
"common dandelion",1,5,1,0,2,0,4,0,3,0
"yellow sweet clover",0,0,14,5,9,18,4,0,0,0
"common cinquefoil",2,0,0,0,0,0,0,4,0,0
"bog yellow cress",0,0,0,0,0,0,0,0,3,11
