"section",csg,wsg,forbs,milkweed,common_ramet,swamp_ramet,butterfly_ramet,woody_species,bare_ground,leaf_litter,litter_depth
"0m",63,0,16,1,1,0,0,0,3,63,1
"10m",63,0,38,1,1,0,0,0,3,63,0.25
"20m",63,0,3,0,0,0,0,0,1,63,0.5
