"Nectar Plant Species",0-10m,10-20m,20-30m,30-40m,40-50m,50-60m,60-70m,70-80m,80-90m,90-100m
"common milkweed ramet",0,0,0,0,0,0,0,0,0,0
"swamp milkweed ramet",0,0,0,0,0,0,0,0,0,0
"butterfly milkweed ramet",0,0,0,0,0,0,0,0,0,0
"yellow coneflower",5,6,80,110,120,120,140,15,20,100
"ox eye sunflower",0,0,31,15,40,0,0,0,0,0
"sawtooth sunflower",0,0,0,0,20,0,40,2,0,0
"rough cinquefoil",0,0,0,0,0,20,0,0,0,0
