Nectar Plant Species,0-10m,10-20m,20-30m,30-40m,40-50m,50-60m,60-70m,70-80m,80-90m,90-100m
common milkweed ramet,0,0,4,0,0,3,4,0,0,1
swamp milkweed ramet,0,0,0,0,0,0,0,0,0,0
butterfly milkweed ramet,4,0,0,0,0,0,0,0,0,0
alfalfa,1,0,0,1,1,0,0,0,0,0
hedge bindweed,2,0,1,2,1,0,1,1,2,0
ox eye sunflower,16,21,23,13,27,48,25,12,21,30
sawtooth sunflower,0,0,0,0,0,0,0,0,0,1
wild bergamot,1,0,1,0,0,0,0,1,0,1
yellow coneflower,7,11,14,12,6,9,8,10,21,11
