"section",csg,wsg,forbs,milkweed,woody_species,bare_ground,leaf_litter,litter_depth
"0m",63,3,3,0,0,3,86,1.5
"10m",16,3,3,0,0,3,98,.5
"20m",16,16,3,0,0,16,86,.5
"30m",16,3,0,0,0,3,98,.5
"40m",16,16,3,0,0,3,86,.5
"50m",3,16,1,0,0,3,86,.5
"60m",16,16,3,0,0,3,98,1
"70m",16,16,3,0,0,3,98,1
