"section",csg,wsg,forbs,milkweed,woody_species,bare_ground,leaf_litter,litter_depth
"0m",86,0,16,0,0,16,16,<.5
"10m",86,0,16,0,0,3,38,2
"20m",86,0,3,0,0,16,38,<.5
"30m",86,0,3,0,0,3,38,1.5
"40m",86,0,3,0,0,3,86,1.5
"50m",86,0,3,0,0,3,38,1.5
"60m",38,0,38,0,0,3,86,2.5
"70m",86,0,16,0,0,1,38,1.5
"80m",63,0,16,0,0,3,38,1
"90m",63,0,38,0,0,3,38,.5
