"section",csg,wsg,forbs,milkweed,woody_species,bare_ground,leaf_litter,litter_depth
"0m",86,0,0,0,0,1,86,2
"10m",98,0,0,0,0,1,86,2.5
"20m",63,0,0,0,0,38,38,<.5
"30m",63,0,3,0,0,38,63,.5
"40m",86,0,0,0,0,16,86,6
"50m",98,0,3,0,0,1,98,<.5
"60m",63,0,0,0,0,3,86,5
"70m",98,0,0,0,0,16,63,<.5
"80m",98,0,0,0,0,38,63,3
"90m",86,0,0,0,0,16,38,1
