"section",csg,wsg,forbs,milkweed,woody_species,bare_ground,leaf_litter,litter_depth
"0m",38,0,3,0,0,3,86,1
"10m",63,0,16,0,0,3,86,1
"20m",38,0,38,0,0,3,86,1
"30m",63,0,3,0,0,16,63,1
"40m",86,0,16,0,0,16,86,1
"50m",86,0,16,0,0,16,86,1
"60m",63,0,38,0,0,3,86,1
"70m",63,0,3,0,0,16,86,1
"80m",38,0,0,0,0,16,63,1
"90m",63,0,38,0,0,3,86,1
