Nectar Plant Species,0-10m,10-20m,20-30m,30-40m,40-50m,50-60m,60-70m,70-80m,80-90m,90-100m
common milkweed ramet,6,13,13,0,2,3,1,3,2,1
swamp milkweed ramet,0,0,0,0,0,0,0,0,0,0
butterfly milkweed ramet,0,0,0,0,0,0,0,0,0,0
alfalfa,2,0,0,0,0,1,1,0,0,0
foxglove beardtongue,4,40,8,9,0,3,0,0,0,0
red clover,5,8,12,5,7,0,1,0,0,0
wild parsnip,38,34,21,36,1,33,13,13,7,22
yellow sweet clover,1,0,0,0,0,0,0,0,0,0
