"section",csg,wsg,forbs,milkweed,woody_species,bare_ground,leaf_litter,litter_depth
"0m",63,0,0,0,0,3,86,.5
"10m",63,0,0,0,0,3,86,4
"20m",16,16,1,0,0,3,86,1.5
"30m",38,38,3,0,0,3,63,1
"40m",38,16,0,0,0,0,63,2
"50m",38,16,0,0,0,0,63,9
"60m",63,3,3,0,0,0,63,3
"70m",63,38,0,0,0,0,63,5
"80m",38,16,0,0,0,0,63,5
"90m",63,0,0,0,0,0,86,2
