"section",csg,wsg,forbs,milkweed,woody_species,bare_ground,leaf_litter,litter_depth
"0m",98,0,0,0,0,0,86,2.5
"10m",98,0,0,0,0,0,98,4
"20m",98,0,0,0,0,0,98,10
"30m",98,0,0,0,0,0,98,7
"40m",86,0,0,0,0,0,98,6
