"section",csg,wsg,forbs,milkweed,woody_species,bare_ground,leaf_litter,litter_depth
"0m",63,0,38,0,0,3,63,1
"10m",63,0,38,0,0,3,38,1.5
"20m",38,0,38,0,0,38,38,1
"30m",63,0,16,0,0,3,86,1.5
"40m",86,0,16,0,0,3,63,1.5
"50m",63,0,38,0,0,3,86,1
"60m",38,0,68,0,0,3,38,.5
"70m",63,0,38,0,0,1,86,.5
"80m",86,0,16,0,0,0,98,1.5
"90m",63,0,63,0,0,16,63,2
