"Nectar Plant Species",0-10m,10-20m,20-30m,30-40m,40-50m,50-60m,60-70m,70-80m,80-90m,90-100m
"common milkweed ramet",6,1,4,0,2,0,1,0,1,0
"swamp milkweed ramet",0,0,0,0,0,0,0,0,0,0
"butterfly milkweed ramet",0,0,0,0,0,0,0,0,0,0
"common dandelion",3,0,0,0,0,0,0,0,0,1
"buffalobur nightshade",2,0,0,0,0,0,0,0,0,0
"wild mustard",0,30,0,0,0,0,0,0,0,0
"prickly sowthistle",0,0,0,1,0,0,0,0,0,0
